,x1,x2,x3,x4,x5,y
119,3.0,2.0,4.0,64.06616331217937,66.5739448753307,3.0
120,1.0,1.0,2.0,88.84884243483393,105.1971779236253,0.0
121,2.0,2.0,4.0,77.30783561253028,84.35541928002034,3.0
122,2.0,1.0,3.0,80.79410772033016,130.4523419759062,0.0
123,1.0,1.0,4.0,86.51084269965303,132.70249363591566,0.0
124,3.0,1.0,4.0,71.21627022882753,121.18158548830964,2.0
125,2.0,2.0,2.0,70.33315353763466,100.69191730711269,2.0
126,2.0,2.0,2.0,69.90638139202268,99.0573276215514,2.0
127,2.0,2.0,3.0,74.27396317190205,106.67741066776037,3.0
128,1.0,2.0,3.0,91.15433279566388,117.29897705864985,1.0
129,2.0,1.0,4.0,81.56906010248295,128.30534085802927,0.0
130,1.0,2.0,3.0,88.20862525607252,125.1547112960142,0.0
131,1.0,1.0,4.0,89.5259910661218,122.51867830613233,0.0
132,1.0,2.0,2.0,94.19413470591056,83.42821248785297,1.0
133,2.0,3.0,3.0,83.36324936586415,80.67411756010003,1.0
134,2.0,3.0,4.0,89.91311254920421,70.01961255550306,1.0
135,3.0,2.0,4.0,71.18802548387501,96.96985168055868,2.0
136,1.0,2.0,3.0,92.03144810892931,108.03031058808821,1.0
137,2.0,2.0,1.0,88.447836016673,85.03576374057091,0.0
138,2.0,2.0,4.0,78.24843269524591,93.86706783441085,1.0
139,3.0,3.0,4.0,73.2437575960404,83.667918435106,3.0
140,2.0,2.0,4.0,74.53851296058986,91.38734310171628,3.0
141,2.0,1.0,4.0,70.81647291543095,118.95109384186154,2.0
142,3.0,2.0,4.0,73.01076221453972,95.08172408025493,3.0
143,2.0,1.0,3.0,69.97943490941577,123.46520898808146,2.0
144,1.0,2.0,2.0,87.473675271723,99.83413050331104,0.0
145,2.0,1.0,4.0,82.75294834114631,128.9123894703943,0.0
146,2.0,2.0,2.0,73.73076964800897,76.68104168430034,3.0
147,1.0,2.0,3.0,97.78416083708771,137.56344674340053,1.0
148,3.0,1.0,2.0,65.10579201095884,96.7426643943304,2.0
149,1.0,2.0,1.0,96.40249628052274,73.61461717113289,1.0
150,2.0,1.0,4.0,75.3178250972751,115.16539841926662,0.0
151,2.0,3.0,3.0,75.63340683774278,88.93628733246432,3.0
152,2.0,2.0,4.0,78.83746819531291,102.95841500641743,0.0
153,2.0,2.0,3.0,71.71056056039377,112.00185925395976,2.0
154,2.0,2.0,4.0,77.06517306164861,90.96871136527841,3.0
155,1.0,2.0,3.0,90.23203274727622,128.3198409081944,0.0
156,3.0,1.0,2.0,67.23716424727509,94.23975669749552,2.0
157,1.0,1.0,2.0,96.20625874762186,104.9125309150518,0.0
158,3.0,1.0,2.0,66.70847438092508,98.57857468688408,2.0
159,3.0,2.0,2.0,69.17542459666312,89.28185227412702,2.0
160,3.0,2.0,2.0,67.07138559941153,68.34263993259376,3.0
161,1.0,2.0,4.0,86.91833075729167,114.19799346106575,0.0
162,2.0,3.0,4.0,87.17878728601181,84.40610472389974,1.0
163,2.0,2.0,4.0,88.50124735037879,81.3714447813562,1.0
164,2.0,2.0,2.0,89.87831413909329,81.57915511529781,1.0
165,2.0,1.0,4.0,77.33814146775491,128.34165560689377,2.0
166,3.0,2.0,3.0,69.71323367715027,104.46163180697366,2.0
167,3.0,2.0,4.0,67.3051856402734,86.94653877242355,3.0
168,2.0,2.0,4.0,86.14121905910848,115.3813803267715,0.0
169,0.0,2.0,3.0,107.67936642629249,134.08390762541185,0.0
170,1.0,2.0,2.0,92.32885308809296,88.23917786044821,1.0
171,1.0,2.0,3.0,89.48657762196571,100.33324202957068,1.0
172,4.0,3.0,2.0,59.33750883070381,47.87328011280253,3.0
173,2.0,3.0,4.0,90.78716170206935,75.5196386092083,1.0
174,3.0,2.0,3.0,73.20351069563013,103.60780613862559,3.0
175,2.0,2.0,2.0,67.93195937533962,92.68087292434302,2.0
176,3.0,1.0,2.0,63.874715689521324,98.6251106975137,2.0
177,2.0,2.0,2.0,80.59001192384903,76.30428573329334,0.0
178,2.0,2.0,4.0,69.84223139681103,116.08709739850175,2.0
179,2.0,2.0,4.0,78.39147491399363,92.04884951851864,0.0
180,3.0,2.0,2.0,73.47609866779511,68.07154888080473,3.0
181,2.0,3.0,4.0,79.27795259337346,66.2836794458294,1.0
182,2.0,3.0,2.0,78.70870492957285,46.733565956654374,1.0
183,2.0,1.0,4.0,69.45011751751179,125.18805797846441,0.0
184,2.0,2.0,4.0,84.08327922495401,99.52237498046101,1.0
185,3.0,2.0,3.0,72.83845639106752,98.41710205961569,3.0
186,3.0,3.0,2.0,65.48245755835337,46.25077567341246,3.0
187,1.0,2.0,2.0,87.43939863792455,96.66852722043642,0.0
188,3.0,2.0,3.0,68.84868404709214,104.14217029546714,3.0
189,2.0,2.0,4.0,89.83050938105794,98.54883984672735,1.0
190,1.0,2.0,2.0,91.24268214363653,80.26032231456985,1.0
191,2.0,1.0,3.0,83.70985390868181,137.02603844180842,0.0
192,1.0,2.0,2.0,91.02008524786848,81.76840374296157,1.0
193,0.0,2.0,3.0,108.7886136061949,141.13269127741245,0.0
194,1.0,2.0,4.0,93.38575113053977,112.65037613209628,0.0
195,2.0,2.0,2.0,78.31189523403852,100.25747339839627,0.0
196,2.0,2.0,4.0,76.22219551023558,115.24030649450137,0.0
197,2.0,2.0,4.0,75.68138611372447,98.989095905035,3.0
198,3.0,2.0,3.0,71.15787278796823,105.18593232781299,3.0
199,2.0,2.0,4.0,73.08854757979213,94.05622103545416,3.0
200,2.0,2.0,2.0,82.34218866483431,84.29202514602699,0.0
201,3.0,1.0,1.0,59.84310796064085,99.57653726040509,2.0
202,2.0,2.0,4.0,77.41481903382484,93.78407368015743,2.0
203,3.0,2.0,4.0,73.06140876380711,92.38042550971304,3.0
204,2.0,2.0,4.0,74.56067634717142,104.938454712994,3.0
205,1.0,2.0,2.0,89.53441391632238,86.31318527724055,1.0
206,2.0,2.0,2.0,87.81160410069857,92.94970051203846,0.0
207,3.0,3.0,2.0,61.20080542614541,33.79680381338654,1.0
208,1.0,2.0,3.0,98.1595052955712,116.38770993458608,1.0
209,3.0,3.0,2.0,65.79792155998861,56.531043908517276,1.0
